"","glottocode","TLI0005","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0179","TLI0180","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0378","TLI0381","TLI0383","TLI0388","TLI0392","TLI0398","TLI0400","TLI0401","TLI0430","TLI0431","TLI0440","TLI0453","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0852","TLI0853","TLI0855","TLI0856","TLI0857","TLI0858","TLI0859","TLI0860","TLI0861","TLI0865","TLI0866","TLI0867","TLI0868","TLI0871","TLI0872","TLI0873","TLI0874","TLI0875","TLI0877","TLI0878","TLI0879","TLI0880","TLI0881","TLI0882","TLI0884","TLI0885","TLI0886","TLI0887","TLI0888","TLI0889","TLI0890","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0908","TLI0910","TLI0911","TLI0912","TLI0915","TLI0916","TLI0917","TLI0918","TLI0919","TLI0920","TLI0921","TLI0923","TLI0924","TLI0925","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0943","TLI0945","TLI0947","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0970","TLI0971","TLI0972","TLI0975","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0998","TLI0999","TLI1000","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1022","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1035","TLI1036","TLI1037","TLI1038","TLI1039","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1062","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1087","TLI1088","TLI1089","TLI1091","TLI1092","TLI1093","TLI1094","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1109","TLI1110","TLI1111","TLI1117","TLI1118"
"3995","arhu1242","?","?","?","false","restricted","none","false","restricted","?","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","Absent","?","?","?","?","Non-reduction","?","?","?","?","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","?","?","?","?","FALSE","3","?","formally different","Highly differentiated","?","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs possible","decimal",NA,"?","circumnominal","final","?","?","plain-i/e","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","syncretic",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","?","?","Final","clitics or affixes","FALSE","TRUE","TRUE","TRUE","?","?","?","TRUE","FALSE","TRUE","FALSE","TRUE","TRUE","?","FALSE","unrelated","FALSE","?","?","FALSE","?","TRUE","FALSE","differentiation","FALSE","normal imperative","special negative","FALSE","FALSE","TRUE",NA,"TRUE","FALSE","TRUE","?","?","clitics",NA,NA,"FALSE",NA,NA,NA,"TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","negative suffix",NA,"?","?","suffixing","?","?","pronouns sensitive to number","?",NA,NA,NA,"FALSE","clitic","post","?",NA,"?",NA,"?",NA,NA,NA,NA,"direct and indirect","zero in at least some 3sg forms","TRUE","TRUE",NA,NA,NA,NA,"?",NA,"pronominal plural affixes","?",NA,"prefixes","FALSE","TRUE","no double negation","FALSE","FALSE","TRUE","TRUE","negative affix","TRUE",NA,"isolating","suffixes",NA,"?","?","none","none","?","?","genitive-noun","Degree word-Adjective","?","?","sov","TRUE","?","?","?","?","TRUE","TRUE","TRUE","?",NA,"null","?","?"
"3996","asha1243","true","false","false","?","restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?",NA,"?","prenominal","?","true","?","min/aug","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","Both the A and P arguments","?","TRUE","semantic","?","1","1","?","?","?","false","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","A precedes P","question particle","?","?","clitics or affixes","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","FALSE","related","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","clitics",NA,"negative particle","?","productive full and partial","Related for all demonstratives","?","FALSE","?","?","FALSE","?","?","?","?",NA,NA,NA,"?","suffixing","?","?","?","?",NA,NA,"FALSE","?","affix","post","?","?","?","?","?","preverbal word","?","?","?",NA,NA,"?","?",NA,NA,NA,"also non-singular","?",NA,"?","?","?","prefixes","?","?","no double negation","TRUE","TRUE","?","TRUE","negative word","TRUE","two","concatenative","suffixes","suffix","S=Atr=P","?","?","?","?","?","genitive-noun","?","not initial",NA,"word order free","TRUE","?","?","?","?","TRUE","?","TRUE","?","TRUE","?","?","?"
"3997","atzi1235","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","Initial","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative prefix",NA,"?","?","prefixing","?","?","?","?","FALSE","TRUE","?","?","affix","pre","?","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,"indefinite same as one","indefinite word","?","?",NA,"?","?","?","prefixes","?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative","prefixes","prefix","?","?","?","?","?","?","?","?","initial","?","svo","?","?","?","?","?","TRUE","?","TRUE","?","TRUE","?","?","?"
"3998","awac1239","?","false","true","?","restricted","none","false","restricted","?","false","false","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","false","false","false","true","true","false","false","Absent","?","Identical","Impossible","?","?","?","Differentiated","?","Grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","TRUE","?","FALSE","?","?","?","?","some (3-8)","FALSE","?","no distinction","?","?","yes, without marking","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs possible","restricted","circumverbal","XV","?","?","?","?",NA,"true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","true","A or P argument","syncretic",NA,NA,"Inflectional future exists","?","?","very large (10 or more)","asymmetrical","FALSE","?","?","?","?",NA,"?","?","?","?","?","?","?",NA,"question particle","num-noun","Final","clitics or affixes","?","?","TRUE","TRUE","FALSE","FALSE","TRUE","?","TRUE","TRUE","FALSE","FALSE","FALSE","?","FALSE","related","FALSE","?","?","FALSE","?","FALSE","FALSE","?","TRUE","special imperative","special negative","FALSE","FALSE","FALSE",NA,"TRUE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,NA,"TRUE",NA,"Related for non-human reference","?","FALSE","?","?","FALSE","TRUE","FALSE",NA,NA,NA,"TRUE",NA,"immediately preverbal","suffixing","?","?","pronouns sensitive to number","?",NA,NA,NA,"FALSE","clitic","post","?","?","TRUE","2p with number distinctions","TRUE",NA,NA,NA,"Second singular and second plural",NA,NA,"TRUE","FALSE",NA,NA,NA,NA,"FALSE",NA,NA,"Predicate negation also present",NA,NA,"?","?","double negation","FALSE","FALSE","TRUE","TRUE",NA,"TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","T≠P=G","lex-based","?","Indirect-object construction","Interrogative-based","genitive-noun","Degree word-Adjective","not initial",NA,"sov","FALSE","?","?","?","TRUE","TRUE","FALSE","TRUE","?",NA,"null","?","?"
"3999","barb1263","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","yes, with marking","?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","interrogative verb morphology","?",NA,"clitics or affixes","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative affix","clitics",NA,NA,NA,"productive full and partial","?","?","FALSE","?","?","?",NA,NA,"?","?","negative prefix",NA,"?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?",NA,"?","?","?",NA,"?",NA,"?","?",NA,"?","?","?","?","?",NA,"?",NA,"?","?","?","prefixes","FALSE","?","no double negation","TRUE","?","TRUE","TRUE","negative affix","?","?","?","suffixes","?","?","?","?","?","?","?","noun-genitive","?","?","?","vos","?","?","?","?","?","TRUE","?","?","?","FALSE","?","?","?"
"4000","bari1284","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","Exceed","Gap","?","?","'And' identical to 'with'","No grammatical marking","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","No inflectional future","?","?",NA,"?","TRUE","?","?","?","?","Other perfect","?","?","?","?","?","?","?","?","question particle","noun-num","?","?","?","?","?","?","?","TRUE","TRUE","?","FALSE","?","?","?","?","?","FALSE","?","FALSE","TRUE","FALSE","?","?","?","?","identity","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle","?","?","?","FALSE","?","?","?","?","?","?","TRUE","FALSE",NA,NA,NA,"immediately preverbal","prefixing","nominal plurality obligatory","all-nouns","?","?",NA,NA,NA,"FALSE",NA,NA,"?","?","TRUE","?","?","preverbal word","?",NA,"?","?","?","?","?",NA,NA,NA,NA,"FALSE",NA,"?","?","?","?","?","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","prefixes","suffix","?","?","?","?","Double-object construction","?","noun-genitive","?","not initial","?","svo","?","?","?","?","TRUE","?","?","TRUE","?","FALSE","?","?","?"
"4001","bash1264","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","formally similar","?","?","?","?","?","?","?","?",NA,"?","postnominal","initial","?","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","?","question particle","num-noun","?","clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","TRUE","TRUE","TRUE","?","?","TRUE","normal imperative","normal negative","FALSE","TRUE","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","same as additive",NA,NA,"?","?","affix","post","affix","?","?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","?","?",NA,NA,NA,"?","?",NA,"?","?","one-th, two-th, three-th","suffixes","?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","Interrogative-based","genitive-noun","Degree word-Adjective","?","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
"4003","bats1242","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","false","true","true","true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","Second","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","TRUE","normal imperative","normal negative","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","?","?","negative particle","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"immediately preverbal","suffixing","?","?","?","?",NA,NA,"?","?","affix","post","?","?","?","2p with number distinctions","?","preverbal word","?","?","Second singular and second plural","direct and indirect","?","?","?",NA,NA,NA,"?","?",NA,"?","?","?","?","?","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","lex-based","?","?","?","genitive-noun","?","not initial","?","sov","?","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
"4004","bert1248","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","A precedes P","question particle","noun-num","Final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","TRUE","?","?","TRUE","special imperative","special negative","FALSE","FALSE","?","?","?","?","?","noun-dem","demonstrative affix","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?","negative prefix",NA,"?","?","suffixing","?","?","?","?","?","?",NA,"TRUE","?","?","?","?","?","2p with number distinctions","?",NA,"?","FALSE","Second singular and second plural","?",NA,"?","?","?","?","?",NA,"?",NA,"?","?","?","suffixes","?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","?","suffixes","?","?","?","?","?","Indirect-object construction","?","?","?","?","?","svo","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?"
"4008","bond1245","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","Different","Possible","Locational","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Only the A argument","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"interrogative verb morphology","num-noun",NA,"clitics or affixes","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","TRUE","unrelated","FALSE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","clitics",NA,NA,"?","?",NA,"?","TRUE","?","?","?","?","?","?","?","negative prefix",NA,"?","?","suffixing","?","?","?","?","FALSE","TRUE",NA,"FALSE","affix","post","?","obligatory","?","?","?",NA,"?",NA,"?","?","zero in all 3rd person forms","?","?",NA,"indefinite same as one","indefinite word",NA,"?",NA,"?","?","?",NA,"TRUE","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative","suffixes","suffix","?","?","?","?","?","?","genitive-noun","?","not initial","?","?","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?"
"4010","byan1241","?","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","false","false","true","false","false","false","false","False","False","True","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","Different inflection","?","?","?","?","?","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","2","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","post","?","false",NA,"false","false","false","true","false","true","False","cumulative","?","Only the A argument","?","?","?","?","?","?","?","?","?","?",NA,"false","true","?",NA,NA,NA,NA,NA,"?","?",NA,"question particle","num-noun","Initial","pronouns in subject position","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word",NA,"obligatory",NA,"?","?","?","?","TRUE","?","?","?","?","?","?","?","negative prefix",NA,"?","?","suffixing","?","?","?","?","FALSE","TRUE",NA,"FALSE","affix","post","?","?","?","?","?",NA,"?",NA,"?","?","zero in at least some 3sg forms","?","?",NA,"indefinite distinct from one","indefinite word",NA,"?",NA,"?","?","?",NA,"?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","genitive-noun","Degree word-Adjective","not initial","?","sov","?","TRUE","TRUE","FALSE","TRUE","TRUE","?","TRUE","FALSE",NA,"?","FALSE","TRUE"
"4014","cent2127","true","?","?","?","?","?","?","?","?","?","?","true","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","Absent","?","?","?","?","?","?","?","?","?","?","No overlap","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","verbal constructions not possible","FALSE","FALSE","?","affixes on verbs possible","vigesimal",NA,"?","?","final","true","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?","?","?","false","Both the A and P arguments","not syncretic",NA,NA,"?","1","1","large (6-9 cases)","syncretism","?","?","?","?","?","?","?","?","?","?","?","?","?","A and P are fused","question particle","?","Second","clitics or affixes","?","?","TRUE","?","?","?","?","?","TRUE","?","FALSE","FALSE","?","TRUE","FALSE","unrelated","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","?","TRUE","normal imperative","normal negative","FALSE","TRUE","TRUE",NA,"?","?","FALSE","?","?","clitics",NA,NA,"?",NA,NA,"?","FALSE","?","?","FALSE","?","?",NA,NA,"negative suffix",NA,"?","?","suffixing","nominal plurality obligatory","all-nouns","?","unique associative plural",NA,NA,NA,"?","affix","post","?","?","?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","indirect only",NA,"?","?",NA,NA,NA,NA,"?",NA,"?","?","first/one-th, two-th, three-th","suffixes","?","?","no double negation","FALSE","FALSE","?","TRUE","negative affix","TRUE",NA,"concatenative","suffixes","suffix","?","?","?","?","?","Interrogative-based","?","?","initial","verbal affix or clitic","word order free","FALSE","?","?","?","?","TRUE","FALSE","TRUE","?","TRUE","null","?","?"
"4015","chac1251","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","Identical","Possible","?","?","?","?","'And' identical to 'with'","Grammatical marking","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","?","?","?","Inflectional future exists","?","?",NA,"?","FALSE","?","?","?","?",NA,"?","?","?","?","?","?","?","A precedes P","question particle","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?",NA,"?","?","?","?","FALSE","?","?","?","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","?","?",NA,NA,NA,"TRUE",NA,NA,"?","?","TRUE","?","?",NA,"?","FALSE","?","indirect only",NA,"?","?",NA,NA,NA,NA,"TRUE",NA,"?","?","?","?","?","?","no double negation","?","?","TRUE","TRUE","negative affix","?","?","isolating","suffixes",NA,"?","?","?","?","?","?","genitive-noun","?","initial","separate particle","word order free","?","?","?","?","TRUE","TRUE","?","TRUE","?","FALSE","?","?","?"
"4017","chec1245","?","true","false","true","semi-restricted","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","false","true","true","true","true","true","?","Genitive","Identical","Impossible","?","?","?","?","?","?","Inflectional optative present","?","FALSE","?","TRUE","?","?","?","?","many (9+)","TRUE","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","S=P≠Atr (ergative)","P=T≠G","?","interrogative verb morphology","num-noun",NA,"pronouns in subject position","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","TRUE","FALSE","?","?","?","?","?","?","FALSE","?","identity","TRUE","normal imperative","special negative","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word",NA,"obligatory","negative particle","?","?","?","FALSE","?",NA,NA,"?","?","?","?","?",NA,NA,NA,"immediately preverbal","suffixing","?","?","?","unique associative plural",NA,NA,"?","?","affix","post","?",NA,"?","2p number-neutral","?","preverbal word","?","?",NA,"direct and indirect","?","?","?",NA,NA,NA,"?","?",NA,"?","?","?",NA,"FALSE","FALSE","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","suffixes","suffix","?","P=T≠G","?","?","?","?","genitive-noun","?","not initial","part of the tense system","sov","TRUE","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
"4018","cher1273","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","false","false","?","?","Different","Impossible","?","?","?","?","?","?","?","?","FALSE","?","FALSE","?","?","?","?","1","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","num-noun","Second","clitics or affixes","?","?","?","?","?","TRUE","TRUE","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","TRUE","?","?","?","?","dem-noun","demonstrative word","clitics",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?","prefixing","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","preverbal word","?","?","?","indirect only","?","?","?",NA,NA,NA,"?","?",NA,"?","?","?","prefixes","?","?","no double negation","?","?","TRUE","TRUE","negative word","?","?","concatenative","suffixes","prefix","S=Atr=P","P=T=G","?","?","Secondary-object construction","?","genitive-noun","Degree word-Adjective","initial","verbal affix or clitic","word order free","?","?","?","?","?","TRUE","?","TRUE","?","?","?","?","?"
"4019","chuk1273","false","false","false","false","restricted","none","true","restricted","false","false","false","true","false","0","false","false","false","false","false","false","false","false","false","false","false","false","false","False","True","True","true","true","false","false","true","false","false","false","Absent","Conjunctional","Different","Impossible","Locational","Gap","Identical","?","'And' different from 'with'","Grammatical marking","Inflectional optative absent","No overlap","FALSE","?","TRUE","?","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","9+","2","TRUE","3","no distinction","formally similar","Highly differentiated","yes, with marking","verbal constructions not possible","FALSE","FALSE",NA,"affixes on verbs not possible","vigesimal",NA,"?","?","initial",NA,"?",NA,"true","true","true","prae","post","false","false","false","false","false","false","false","true","False","distributive","true","Both the A and P arguments","syncretic",NA,NA,"Inflectional future exists",NA,NA,"very large (10 or more)","asymmetrical","FALSE","?","true","false","false",NA,"false","false","false","false","true","?","?","A precedes P","intonation only","num-noun",NA,"clitics or affixes","?","?","TRUE","TRUE","FALSE","FALSE","TRUE","?","TRUE","?","?","?","?","TRUE","FALSE","unrelated","FALSE","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","identity","FALSE","special imperative","special negative","FALSE","TRUE","FALSE","?","?","?","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","TRUE","productive full and partial",NA,"FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","TRUE",NA,NA,NA,NA,NA,"?","suffixing","nominal plurality obligatory","all-nouns","pronouns sensitive to number","same as additive",NA,NA,NA,"FALSE","affix","post","?",NA,"FALSE",NA,"FALSE","preverbal word","Restricted",NA,NA,NA,NA,"FALSE","TRUE",NA,NA,NA,NA,NA,NA,"pronominal plural affixes","Predicate negation also present","first/one-th, two-th, three-th",NA,"FALSE","TRUE","no double negation","TRUE","FALSE","TRUE","TRUE","negative word","TRUE",NA,"concatenative",NA,"suffix","S=P≠Atr","P=T≠G","lex-based","cat-based","Indirect-object construction","Interrogative-based","genitive-noun","?","not initial",NA,"word order free","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","dependent","TRUE","TRUE"
"4020","chuv1255","?","false","true","?","?","?","false","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","verbal constructions not possible","?","?","?","affixes on verbs possible","decimal",NA,"XV","postnominal","final","?","true",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","true","?","?",NA,NA,"?","?","?","large (6-9 cases)","symmetrical","?","true","?","?","?","?","?","?","?","?","?","S=Atr≠P (accusative)","?","?","interrogative verb morphology","num-noun",NA,"?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","TRUE","FALSE","related","?","?","?","TRUE","TRUE","TRUE","?","?","TRUE","normal imperative","special negative","FALSE","FALSE","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","Related to non-remote demonstratives","?","?","?","?","FALSE","?","?","?","?","negative suffix",NA,"?","?","suffixing","?","?","pronouns sensitive to number","same as additive",NA,NA,"?","?","affix","post","affix",NA,"?","2p with number distinctions","?",NA,"?","?","Second singular and second plural","?","?","FALSE","TRUE",NA,NA,NA,"?","?",NA,"pronominal plural affixes","?","one-th, two-th, three-th","suffixes","FALSE","?","no double negation","?","FALSE","TRUE","TRUE","negative affix","TRUE",NA,"concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","Interrogative-based","genitive-noun","Degree word-Adjective","not initial","?","sov","FALSE","?","?","?","?","TRUE","?","TRUE","?",NA,"?","?","?"
